SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,962 Dorseyville Rd,Indiana TWP - NAL,PA,15238,450000,3,1.5,Indiana TWP - NAL,1968,187743,1915,169,229,,Active,,,http://www.redfin.com/PA/Pittsburgh/962-Dorseyville-Rd-15238/home/74718825,West Penn MLS,1501501,N,Y,40.56931,-79.8935776
MLS Listing,,Ranch,835 Lovitt Way,East Allegheny,PA,15212,34900,0,,East Allegheny,,1742,,169,,,Active,,,http://www.redfin.com/PA/Pittsburgh/835-Lovitt-Way-15212/home/163679609,West Penn MLS,1501458,N,Y,40.4563105,-79.9960642
MLS Listing,,Single Family Residential,914 P J Mcardle Roadway,South Side,PA,15203,649900,3,2.5,South Side,2786,1306,2021,169,233,,Active,,,http://www.redfin.com/PA/Pittsburgh/914-P-J-McArdle-Roadway-15211/home/171258587,West Penn MLS,1501112,N,Y,40.427064,-79.989191
MLS Listing,,Single Family Residential,113 Shawnee Rd,Upper St. Clair,PA,15241,489000,4,3.0,Upper St. Clair,1916,21780,1943,169,255,,Active,,,http://www.redfin.com/PA/Pittsburgh/113-Shawnee-Rd-15241/home/74618974,West Penn MLS,1501252,N,Y,40.336842,-80.0589276
MLS Listing,,Single Family Residential,916 P.j. Mcardle Roadway,South Side,PA,15203,659900,3,2.5,South Side,2458,,2021,169,268,,Active,,,http://www.redfin.com/PA/Pittsburgh/916-P-J-McArdle-Roadway-15211/home/171258586,West Penn MLS,1501106,N,Y,40.427065,-79.989102
MLS Listing,,Multi-Family (2-4 Unit),4631 Eden Way,Lawrenceville,PA,15201,399900,3,3.0,Lawrenceville,,871,1900,170,,,Active,,,http://www.redfin.com/PA/Pittsburgh/4631-Eden-Way-15201/home/74735515,West Penn MLS,1501258,N,Y,40.474035,-79.958585
MLS Listing,,Single Family Residential,28 201 S. Highland Ave,Millvale,PA,15206,80000,3,1.0,Millvale,1272,3049,1905,170,63,,Active,,,http://www.redfin.com/PA/Pittsburgh/201-S-Highland-Ave-15206/home/176978555,West Penn MLS,1501215,N,Y,40.458833,-79.9247964
MLS Listing,,Townhouse,211 Southern Ave,Mt Washington,PA,15211,112900,2,1.0,Mt Washington,1299,2178,1900,170,87,,Active,,,http://www.redfin.com/PA/Pittsburgh/211-Southern-Ave-15211/home/74654783,West Penn MLS,1501212,N,Y,40.4238829,-80.010621
MLS Listing,,Townhouse,215 1/2 Walter St,Allentown,PA,15210,52500,2,1.0,Allentown,1142,871,1910,170,46,,Active,,,http://www.redfin.com/PA/Pittsburgh/215-1-5-Walter-St-15210/home/74497608,West Penn MLS,1501206,N,Y,40.420288,-79.9945649
MLS Listing,,Single Family Residential,116 Auburn St,East Liberty,PA,15206,185000,4,2.0,East Liberty,,,1900,170,,,Active,,,http://www.redfin.com/PA/Pittsburgh/116-Auburn-St-15206/home/74744940,West Penn MLS,1501045,N,Y,40.4633594,-79.9164608
MLS Listing,,Ranch,0 Chartiers Ave,Crafton,PA,15205,31900,0,,Crafton,,14810,,170,,,Active,,,http://www.redfin.com/PA/Pittsburgh/28-W-Steuben-St-15205/home/147551989,West Penn MLS,1501103,N,Y,40.4382345,-80.0682406
MLS Listing,,Ranch,Lot 1 Bower Hl,Upper St. Clair,PA,15017,75000,0,,Upper St. Clair,,38332,,170,,,Active,,,http://www.redfin.com/PA/Upper-St-Clair/Lot-1-Bower-HL-15241/home/171478661,West Penn MLS,1501081,N,Y,40.3205701,-80.0870155
MLS Listing,,Single Family Residential,105 Delafield,Aspinwall,PA,15215,239000,2,1.0,Aspinwall,1054,,1948,171,227,,Active,,,http://www.redfin.com/PA/Pittsburgh/105-Delafield-Rd-15215/home/74512674,West Penn MLS,1500824,N,Y,40.4883647,-79.8977044
MLS Listing,,Townhouse,215 25th St #8,Downtown Pgh,PA,15222,3195000,4,3.5,Downtown Pgh,5425,,2021,171,589,977,Active,,,http://www.redfin.com/PA/Pittsburgh/215-25th-St-15222/unit-8/home/105807132,West Penn MLS,1500877,N,Y,40.454663,-79.9800202
MLS Listing,,Single Family Residential,19 W Woodford Ave,Carrick,PA,15210,174900,4,2.0,Carrick,1896,4791,1929,171,92,,Active,,,http://www.redfin.com/PA/Pittsburgh/19-W-Woodford-Ave-15210/home/74764237,West Penn MLS,1500844,N,Y,40.3931251,-79.9874994
MLS Listing,,Multi-Family (2-4 Unit),661 College Ave,Shadyside,PA,15232,425000,4,2.0,Shadyside,,3049,1895,172,,,Active,,,http://www.redfin.com/PA/Pittsburgh/661-College-St-15232/home/73557756,West Penn MLS,1500602,N,Y,40.4556574,-79.9281133
MLS Listing,,Multi-Family (2-4 Unit),313 South Ave,Regent Square,PA,15221,295000,6,3.0,Regent Square,,3484,1915,173,,,Active,,,http://www.redfin.com/PA/Pittsburgh/313-South-Ave-15221/home/74516110,West Penn MLS,1500516,N,Y,40.4441573,-79.8912734
MLS Listing,,Single Family Residential,2837 Cobden St,South Side,PA,15203,329000,3,4.5,South Side,2230,4791,1932,174,148,,Active,,,http://www.redfin.com/PA/Pittsburgh/2837-Cobden-St-15203/home/74491482,West Penn MLS,1500595,N,Y,40.4196199,-79.9676925
MLS Listing,,Single Family Residential,8150 Peebles Rd,McCandless,PA,15237,345000,4,2.0,McCandless,2840,18295,1940,174,121,,Active,,,http://www.redfin.com/PA/Pittsburgh/8150-Peebles-Rd-15237/home/74689791,West Penn MLS,1500622,N,Y,40.5586004,-80.0151736
MLS Listing,,Multi-Family (2-4 Unit),122 43rd St,Lawrenceville,PA,15201,349000,4,2.0,Lawrenceville,,1306,1865,174,,,Active,,,http://www.redfin.com/PA/Pittsburgh/122-43rd-St-15201/home/74651570,West Penn MLS,1500616,N,Y,40.4721682,-79.9627095
MLS Listing,,Single Family Residential,53 S 19th,South Side,PA,15203,169900,2,2.5,South Side,,,1900,174,,,Active,,,http://www.redfin.com/PA/Pittsburgh/53-S-19th-St-15203/home/74478065,West Penn MLS,1500601,N,Y,40.4301259,-79.9788151
MLS Listing,,Condo/Co-op,350 Oliver Ave #901,Downtown Pgh,PA,15222,509000,2,2.0,Downtown Pgh,922,,2020,174,552,396,Active,,,http://www.redfin.com/PA/Pittsburgh/350-Oliver-Ave-15222/unit-901/home/170514996,West Penn MLS,1500526,N,Y,40.4409654,-79.9995138
MLS Listing,,Condo/Co-op,1 Trimont Ln Unit 1030B,Mt Washington,PA,15211,450000,2,2.0,Mt Washington,1805,,1983,175,249,1116,Active,,,http://www.redfin.com/PA/Pittsburgh/1-Trimont-Ln-15211/unit-1030B/home/73581764,West Penn MLS,1500393,N,Y,40.4380649,-80.0200872
MLS Listing,,Ranch,7239 Mount Vernon St,Homewood-Brushton,PA,15208,10000,0,,Homewood-Brushton,,,,175,,,Active,,,http://www.redfin.com/PA/Pittsburgh/7239-Mt-Vernon-St-15208/home/74514063,West Penn MLS,1500431,N,Y,40.46122,-79.892878
MLS Listing,,Single Family Residential,1031 Herron Ave,Polish Hill,PA,15219,180000,3,1.0,Polish Hill,1734,,1885,175,104,,Active,November-6-2021 12:00 PM,November-6-2021 02:00 PM,http://www.redfin.com/PA/Pittsburgh/1031-Herron-Ave-15219/home/74563866,West Penn MLS,1500399,N,Y,40.4575595,-79.9642234
MLS Listing,,Single Family Residential,3016 Mary St,South Side,PA,15203,90000,2,1.5,South Side,1216,2613,1915,175,74,,Active,,,http://www.redfin.com/PA/Pittsburgh/3016-Mary-St-15203/home/74583001,West Penn MLS,1500089,N,Y,40.422447,-79.965334
MLS Listing,,Ranch,0 New Castle Rd,Worth Twp - BUT,PA,15236,298000,0,,Worth Twp - BUT,,480031,,176,,,Active,,,http://www.redfin.com/PA/West-Mifflin/New-Castle-RD-15236/home/175116302,West Penn MLS,1500224,N,Y,40.3380768,-79.9789606
MLS Listing,,Condo/Co-op,3807 Liberty Ave #402,Lawrenceville,PA,15201,819900,2,2.0,Lawrenceville,1772,,2020,176,463,,Active,,,http://www.redfin.com/PA/Pittsburgh/3807-Liberty-Ave-15201/unit-402/home/169954848,West Penn MLS,1499917,N,Y,40.4624795,-79.9605113
MLS Listing,,Condo/Co-op,3807 Liberty Ave #206,Lawrenceville,PA,15201,299900,1,1.0,Lawrenceville,747,,2020,176,401,,Active,,,http://www.redfin.com/PA/Pittsburgh/3807-Liberty-Ave-15201/unit-206/home/175115181,West Penn MLS,1500150,N,Y,40.462479,-79.9605111
MLS Listing,,Multi-Family (2-4 Unit),83 Baldwick Rd,Banksville/Westwood,PA,15205,174000,4,2.0,Banksville/Westwood,,3920,1898,176,,,Active,,,http://www.redfin.com/PA/Pittsburgh/83-Baldwick-Rd-15205/home/74620371,West Penn MLS,1500099,N,Y,40.427915,-80.063522
MLS Listing,,Condo/Co-op,320 Fort Duquesne Blvd Unit 23C,Downtown Pgh,PA,15222,479000,3,2.5,Downtown Pgh,1718,,1964,177,279,1232,Active,,,http://www.redfin.com/PA/Pittsburgh/320-Fort-Duquesne-Blvd-15222/unit-23C/home/73571942,West Penn MLS,1499933,N,Y,40.4426006,-80.0069837
MLS Listing,,Ranch,5150 Liberty Ave,Bloomfield,PA,15224,425000,0,,Bloomfield,,3049,,177,,,Active,,,http://www.redfin.com/PA/Pittsburgh/5150-Liberty-Ave-15224/home/102218407,West Penn MLS,1499924,N,Y,40.4574368,-79.9421248
MLS Listing,,Multi-Family (2-4 Unit),5137 Lytle St,Hazelwood,PA,15207,134950,4,3.0,Hazelwood,,,1915,177,,,Active,,,http://www.redfin.com/PA/Pittsburgh/5137-Lytle-St-15207/home/74682816,West Penn MLS,1499923,N,Y,40.4054609,-79.9449165
MLS Listing,,Single Family Residential,5264 Dresden Way,Lawrenceville,PA,15201,365000,2,2.0,Lawrenceville,1853,,1900,177,197,,Active,,,http://www.redfin.com/PA/Pittsburgh/5264-Dresden-Way-15201/home/171270587,West Penn MLS,1499625,N,Y,40.481662,-79.9523188
MLS Listing,,Condo/Co-op,151 Fort Pitt Blvd #1406,Downtown Pgh,PA,15222,489900,1,2.0,Downtown Pgh,1357,,2007,178,361,661,Active,,,http://www.redfin.com/PA/Pittsburgh/151-Fort-Pitt-Blvd-15222/unit-1406/home/74445216,West Penn MLS,1499450,N,Y,40.4384369,-80.0046467
MLS Listing,,Condo/Co-op,301 5th Ave #714,Downtown Pgh,PA,15222,2550000,3,4.5,Downtown Pgh,4266,,2011,180,598,1642,Active,,,http://www.redfin.com/PA/Pittsburgh/301-Fifth-Ave-15222/unit-714/home/167956422,West Penn MLS,1499542,N,Y,40.4410161,-79.999617
MLS Listing,,Condo/Co-op,2545 Penn Ave #205,Downtown Pgh,PA,15222,396500,1,1.5,Downtown Pgh,992,,2020,181,400,285,Active,,,http://www.redfin.com/PA/Pittsburgh/2545-Penn-Ave-15222/unit-205/home/144918128,West Penn MLS,1498820,N,Y,40.4548321,-79.9789136
MLS Listing,,Condo/Co-op,5609 Elmer St #303,Shadyside,PA,15232,340000,2,1.5,Shadyside,1194,,1900,181,285,280,Active,,,http://www.redfin.com/PA/Pittsburgh/5609-Elmer-St-15232/unit-303/home/74746048,West Penn MLS,1499035,N,Y,40.4533585,-79.9321848
MLS Listing,,Ranch,68 Beltzhoover Ave,Mt Washington,PA,15210,34900,4,2.0,Mt Washington,,3049,1930,181,,,Active,,,http://www.redfin.com/PA/Pittsburgh/68-Beltzhoover-Ave-15210/home/74496573,West Penn MLS,1499383,N,Y,40.4234071,-79.9977008
MLS Listing,,Single Family Residential,5800 Elgin St,Highland Park,PA,15206,559000,5,2.0,Highland Park,2148,,1912,182,260,,Active,,,http://www.redfin.com/PA/Pittsburgh/5800-Elgin-St-15206/home/74741524,West Penn MLS,1499186,N,Y,40.4765886,-79.9202431
MLS Listing,,Single Family Residential,1344 Laketon Rd,Wilkinsburg,PA,15221,85000,6,1.5,Wilkinsburg,2310,4791,1920,182,37,,Active,,,http://www.redfin.com/PA/Pittsburgh/1344-Laketon-Rd-15221/home/74545010,West Penn MLS,1499243,N,Y,40.4460589,-79.8734993
MLS Listing,,Single Family Residential,714 Leydon St,Lawrenceville,PA,15201,230000,1,1.5,Lawrenceville,,,1900,183,,,Active,,,http://www.redfin.com/PA/Pittsburgh/714-Leydon-St-15201/home/74736740,West Penn MLS,1498903,N,Y,40.4806567,-79.9477856
MLS Listing,,Ranch,618 Tara Dr,Ross Twp,PA,15237,25900,0,,Ross Twp,,54450,,183,,,Active,,,http://www.redfin.com/PA/Pittsburgh/618-Tara-Dr-15237/home/75160095,West Penn MLS,1498927,N,Y,40.5385476,-80.0055331
MLS Listing,,Ranch,619 Tara Dr,Ross Twp,PA,15237,25900,0,,Ross Twp,,18295,,183,,,Active,,,http://www.redfin.com/PA/Pittsburgh/619-Tara-Dr-15237/home/75159316,West Penn MLS,1498925,N,Y,40.5385459,-80.0046366
MLS Listing,,Ranch,604 Edmond St,Bloomfield,PA,15224,129000,0,,Bloomfield,,2613,,184,,,Active,,,http://www.redfin.com/PA/Pittsburgh/604-Edmond-St-15224/home/74661603,West Penn MLS,1498743,N,Y,40.45983,-79.94944
MLS Listing,,Condo/Co-op,4625 Fifth #309,Oakland,PA,15213,120000,2,1.0,Oakland,,,1959,184,,688,Active,,,http://www.redfin.com/PA/Pittsburgh/4625-Fifth-Ave-15213/unit-309/home/147535568,West Penn MLS,1498661,N,Y,40.4473994,-79.9482013
MLS Listing,,Ranch,1004 Wheeler St,Homewood-Brushton,PA,15208,4000,0,,Homewood-Brushton,,5227,,185,,,Active,,,http://www.redfin.com/PA/Pittsburgh/1004-N-Wheeler-Dr-15221/home/163509299,West Penn MLS,1498610,N,Y,40.456666,-79.884083
MLS Listing,,Single Family Residential,1531 Roosevelt Rd,Ohio Twp,PA,15237,1800000,4,5.5,Ohio Twp,7886,609840,2004,186,228,,Active,,,http://www.redfin.com/PA/Pittsburgh/1531-Roosevelt-Rd-15237/home/74658694,West Penn MLS,1498117,N,Y,40.5452875,-80.1012821
MLS Listing,,Single Family Residential,1934 Josephine St,South Side,PA,15203,449900,2,2.5,South Side,1780,,2008,186,253,,Active,,,http://www.redfin.com/PA/Pittsburgh/1934-Josephine-St-15203/home/73539046,West Penn MLS,1498348,N,Y,40.4248479,-79.97863
MLS Listing,,Ranch,2712 Burham St,South Side,PA,15203,399000,0,,South Side,,7840,,187,,,Active,,,http://www.redfin.com/PA/Pittsburgh/2712-Burham-St-15203/home/74491483,West Penn MLS,1498332,N,Y,40.4207262,-79.9695512
MLS Listing,,Condo/Co-op,151 Fort Pitt Blvd #1703,Downtown Pgh,PA,15222,799900,2,2.5,Downtown Pgh,1782,,2014,187,449,832,Active,,,http://www.redfin.com/PA/Pittsburgh/151-Fort-Pitt-Blvd-15222/unit-1703/home/74445208,West Penn MLS,1498185,N,Y,40.4384369,-80.0046467
MLS Listing,,Multi-Family (5+ Unit),1535-1537 Lowrie St,Troy Hill,PA,15212,695000,8,4.0,Troy Hill,,,,188,,,Active,,,http://www.redfin.com/PA/Pittsburgh/1535-Lowrie-St-15212/home/75165578,West Penn MLS,1498238,N,Y,40.461999,-79.9838511
MLS Listing,,Single Family Residential,3128 Bergman St,Sheraden,PA,15204,119900,3,1.0,Sheraden,1840,2613,1919,188,65,,Active,,,http://www.redfin.com/PA/Pittsburgh/3128-Bergman-St-15204/home/74627914,West Penn MLS,1496233,N,Y,40.4574215,-80.0555544
MLS Listing,,Single Family Residential,484 Grace St,Mt Washington,PA,15211,489234,3,2.5,Mt Washington,1969,2613,2021,188,248,,Active,,,http://www.redfin.com/PA/Pittsburgh/484-Grace-St-15211/home/167623869,West Penn MLS,1497886,N,Y,40.428551,-80.014734
MLS Listing,,Condo/Co-op,2419 Smallman St #308,Downtown Pgh,PA,15222,473000,1,1.0,Downtown Pgh,1034,,2016,188,457,298,Active,November-7-2021 01:00 PM,November-7-2021 03:00 PM,http://www.redfin.com/PA/Pittsburgh/2419-Smallman-St-15222/unit-308/home/75128239,West Penn MLS,1496367,N,Y,40.454678,-79.9809151
MLS Listing,,Condo/Co-op,804 Beech Ave,Allegheny West,PA,15233,845000,3,2.5,Allegheny West,2800,,2008,190,302,200,Active,,,http://www.redfin.com/PA/Pittsburgh/804-Beech-Ave-15233/home/73539232,West Penn MLS,1496821,N,Y,40.4533641,-80.0146848
MLS Listing,,Single Family Residential,2334 Lesnett Rd,Upper St. Clair,PA,15241,1200000,6,5.0,Upper St. Clair,,189485,1990,190,,,Active,,,http://www.redfin.com/PA/Pittsburgh/2334-Lesnett-Rd-15241/home/74588711,West Penn MLS,1496735,N,Y,40.3472761,-80.0896994
MLS Listing,,Single Family Residential,702 Seavey Rd,Shaler,PA,15209,329000,4,3.0,Shaler,2561,12196,1890,190,128,,Active,,,http://www.redfin.com/PA/Pittsburgh/702-Seavey-Rd-15209/home/74507640,West Penn MLS,1496779,N,Y,40.4920261,-79.9673771
MLS Listing,,Ranch,115 Cara Lin Dr,Forest Hills Boro,PA,15221,35000,0,,Forest Hills Boro,,20908,,191,,,Active,,,http://www.redfin.com/PA/Pittsburgh/115-Cara-Lin-Dr-15221/home/163555858,West Penn MLS,1496427,N,Y,40.4344485,-79.8525683
MLS Listing,,Condo/Co-op,5100 5th Ave #503,Shadyside,PA,15232,219900,2,2.0,Shadyside,1284,,1960,192,171,814,Active,,,http://www.redfin.com/PA/Pittsburgh/5100-Fifth-Ave-15232/unit-503/home/74665859,West Penn MLS,1496326,N,Y,40.4474226,-79.9389966
MLS Listing,,Single Family Residential,853 Lovitt Way,East Allegheny,PA,15212,60000,0,1.0,East Allegheny,1450,1306,1900,193,41,,Active,,,http://www.redfin.com/PA/Pittsburgh/853-Lovitt-Way-15212/home/74557478,West Penn MLS,1496177,N,Y,40.4564763,-79.9955165
MLS Listing,,Single Family Residential,161 1st Ave,Downtown Pgh,PA,15222,2450000,3,3.5,Downtown Pgh,4130,,2015,194,593,,Active,,,http://www.redfin.com/PA/Pittsburgh/161-First-Ave-15222/home/74711333,West Penn MLS,1496092,N,Y,40.4386618,-80.0041931
MLS Listing,,Multi-Family (2-4 Unit),3807 Liberty Avenue #306,Lawrenceville,PA,15201,329800,1,1.0,Lawrenceville,,,2020,194,,,Active,,,http://www.redfin.com/PA/Pittsburgh/3807-Liberty-Ave-15201/home/169922448,West Penn MLS,1496089,N,Y,40.462421,-79.960653
MLS Listing,,Ranch,00 Sanford & Esplen Sts,Esplen,PA,15204,19900,0,,Esplen,,4791,,195,,,Active,,,http://www.redfin.com/PA/Esplen/00-Sanford-Esplen-STS-15204/home/175005268,West Penn MLS,1496048,N,Y,40.4567689,-80.0562864
MLS Listing,,Single Family Residential,675 Greentree Rd,Banksville/Westwood,PA,15220,115000,2,1.0,Banksville/Westwood,900,10454,1940,195,128,,Active,,,http://www.redfin.com/PA/Pittsburgh/675-Greentree-Rd-15220/home/74527556,West Penn MLS,1495889,N,Y,40.4308291,-80.0390075
MLS Listing,,Single Family Residential,604 W North Ave,Central North Side,PA,15212,1495000,8,9.0,Central North Side,9000,9147,1888,195,166,,Active,,,http://www.redfin.com/PA/Pittsburgh/604-West-North-Ave-15212/home/173170006,West Penn MLS,1495410,N,Y,40.4544147,-80.0130997
MLS Listing,,Single Family Residential,5220 Glenburn Dr,Baldwin Boro,PA,15236,225000,3,2.0,Baldwin Boro,2024,21780,1946,196,111,,Active,,,http://www.redfin.com/PA/Pittsburgh/5220-Glenburn-Dr-15236/home/74583799,West Penn MLS,1495701,N,Y,40.3484323,-79.9642742
MLS Listing,,Ranch,200 Fingal St,Mt Washington,PA,15211,995000,0,,Mt Washington,,33976,,196,,,Active,,,http://www.redfin.com/PA/Pittsburgh/200-Fingal-St-15211/home/102220666,West Penn MLS,1495717,N,Y,40.4406676,-80.0271405
MLS Listing,,Single Family Residential,614 North Taylor Ave,Central North Side,PA,15212,599900,4,3.0,Central North Side,,,,196,,,Active,,,http://www.redfin.com/PA/Pittsburgh/614-N-Taylor-Ave-15212/home/147562533,West Penn MLS,1495685,N,Y,40.4562853,-80.0138087
MLS Listing,,Single Family Residential,1220 Shady Run Ave,Castle Shannon,PA,15234,128500,3,2.0,Castle Shannon,1368,,1971,196,94,,Active,,,http://www.redfin.com/PA/Pittsburgh/1220-Shady-Run-Ave-15234/home/74557845,West Penn MLS,1495640,N,Y,40.3633411,-80.0235593
MLS Listing,,Single Family Residential,30-32 Hardie Way,Oakland,PA,15213,180000,2,1.0,Oakland,1408,,1900,197,128,,Active,,,http://www.redfin.com/PA/Pittsburgh/30-Hardie-Way-15213/home/74572333,West Penn MLS,1495587,N,Y,40.4334318,-79.9554657
MLS Listing,,Ranch,L 1502-1804 Mcmillan Rd,Upper St. Clair,PA,15241,69000,0,,Upper St. Clair,,16988,,198,,,Active,,,http://www.redfin.com/PA/Pittsburgh/1804-McMillan-Rd-15241/home/75164383,West Penn MLS,1495331,N,Y,40.351004,-80.074253
MLS Listing,,Ranch,L 1501-1808 Mcmillan Rd,Upper St. Clair,PA,15241,79000,0,,Upper St. Clair,,21344,,198,,,Active,,,http://www.redfin.com/PA/Pittsburgh/1808-McMillan-Rd-15241/home/75164382,West Penn MLS,1495330,N,Y,40.3507,-80.0743339
MLS Listing,,Condo/Co-op,429 1st Ave #6,Downtown Pgh,PA,15219,415000,2,1.5,Downtown Pgh,1998,,1900,198,208,400,Active,,,http://www.redfin.com/PA/Pittsburgh/429-First-Ave-15219/unit-6/home/74578112,West Penn MLS,1495261,N,Y,40.4369471,-79.9993235
MLS Listing,,Ranch,Lot 135 Dominion Hts,Upper St. Clair,PA,15241,102000,0,,Upper St. Clair,,22651,2016,198,,,Active,,,http://www.redfin.com/PA/Upper-St-Clair/Lot-135-Dominion-Hts-15241/home/171458008,West Penn MLS,1495256,N,Y,40.3536873,-80.0855828
MLS Listing,,Single Family Residential,517 Roslyn Pl,Shadyside,PA,15232,449900,4,2.5,Shadyside,,2178,1916,199,,,Active,,,http://www.redfin.com/PA/Pittsburgh/517-Roslyn-Pl-15232/home/74662192,West Penn MLS,1495011,N,Y,40.453689,-79.935955
MLS Listing,,Ranch,4021 Vinceton St,Observatory Hill,PA,15214,30000,0,,Observatory Hill,,6534,1900,199,,,Active,,,http://www.redfin.com/PA/Pittsburgh/4021-Vinceton-St-15214/home/74463161,West Penn MLS,1495114,N,Y,40.4910339,-80.0227623
MLS Listing,,Single Family Residential,1931 Remington,Homewood-Brushton,PA,15221,98000,3,1.0,Homewood-Brushton,1296,3484,1959,199,76,,Active,,,http://www.redfin.com/PA/Pittsburgh/1931-Remington-Dr-15221/home/73499284,West Penn MLS,1494692,N,Y,40.4499073,-79.8693431
MLS Listing,,Single Family Residential,2454 Colorado Way,Central North Side,PA,15212,65000,3,2.0,Central North Side,1953,3920,1900,200,33,,Active,,,http://www.redfin.com/PA/Pittsburgh/2454-Colorado-St-15212/home/73578106,West Penn MLS,1494649,N,Y,40.4655058,-80.0323736
MLS Listing,,Single Family Residential,2311 Old Washington Rd,Upper St. Clair,PA,15241,599900,4,5.0,Upper St. Clair,,,1940,200,,,Active,,,http://www.redfin.com/PA/Pittsburgh/2311-Old-Washington-Rd-15241/home/74649404,West Penn MLS,1494495,N,Y,40.3290964,-80.0780467
MLS Listing,,Townhouse,20 Waterfront,Washington's Landing,PA,15222,749000,3,3.5,Washington's Landing,,,1997,201,,585,Active,,,http://www.redfin.com/PA/Pittsburgh/20-Waterfront-Dr-15222/home/74651748,West Penn MLS,1494882,N,Y,40.4628218,-79.9784305
MLS Listing,,Single Family Residential,6807 Thomas Blvd,Point Breeze,PA,15208,539900,6,3.0,Point Breeze,3785,7840,1890,202,143,,Active,,,http://www.redfin.com/PA/Pittsburgh/6807-Thomas-Blvd-15208/home/74475132,West Penn MLS,1494568,N,Y,40.454069,-79.9083399
MLS Listing,,Townhouse,5451 Broad St,Garfield,PA,15206,149000,3,1.0,Garfield,1268,1306,1920,202,118,,Active,,,http://www.redfin.com/PA/Pittsburgh/5451-Broad-St-15206/home/73529976,West Penn MLS,1494176,N,Y,40.4655578,-79.9339355
MLS Listing,,Condo/Co-op,550 Market St Fl 19,Downtown Pgh,PA,15222,5250000,3,2.5,Downtown Pgh,,,2010,202,,3000,Active,,,http://www.redfin.com/PA/Pittsburgh/550-Market-St-15222/unit-19/home/174957158,West Penn MLS,1494461,N,Y,40.4414249,-80.0013446
MLS Listing,,Single Family Residential,295 45th St,Lawrenceville,PA,15201,410000,2,2.5,Lawrenceville,,2613,1900,203,,,Active,,,http://www.redfin.com/PA/Pittsburgh/295-45th-St-15201/home/74651953,West Penn MLS,1494593,N,Y,40.4705527,-79.9565275
MLS Listing,,Condo/Co-op,151 Fort Pitt Blvd #405,Downtown Pgh,PA,15222,398000,1,1.5,Downtown Pgh,1612,,2007,203,247,768,Active,,,http://www.redfin.com/PA/Pittsburgh/151-Fort-Pitt-Blvd-15222/unit-405/home/73563293,West Penn MLS,1492920,N,Y,40.4384369,-80.0046467
MLS Listing,,Ranch,0 Sardis Rd,Plum Boro,PA,15068,49900,0,,Plum Boro,,326700,,204,,,Active,,,http://www.redfin.com/PA/NEW-KENSINGTN/Sardis-Rd-15068/home/144290973,West Penn MLS,1493811,N,Y,40.5156613,-79.7251837
